secs,nsecs,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,q_w,q_x,q_y,q_z
1786198457,931292428,-0.062721744,0.070075974,9.736070729,-0.000085281,-0.000023638,0.000031087,0.972167075,0.004127716,0.002392696,-0.234239921
1786198457,936267487,-0.062721744,0.070075974,9.736070729,-0.000069079,-0.000034926,0.000033820,0.972167075,0.004127819,0.002392530,-0.234239891
1786198457,946270458,-0.062636914,0.068961358,9.727655416,-0.000018824,0.000088831,0.000044628,0.972167134,0.004129649,0.002392185,-0.234239638
1786198457,951272340,-0.062636914,0.068961358,9.727655416,-0.000011908,0.000089493,0.000047403,0.972167194,0.004129739,0.002392168,-0.234239608
1786198457,956273708,-0.062636914,0.068961358,9.727655416,-0.000003147,0.000093070,0.000049261,0.972167194,0.004129840,0.002392152,-0.234239563
1786198457,961305456,-0.060366449,0.076148856,9.731356704,0.000004502,0.000101452,0.000050207,0.972167194,0.004130368,0.002391882,-0.234239519
1786198457,966279282,-0.060366449,0.076148856,9.731356704,0.000013032,0.000113705,0.000052191,0.972167194,0.004130899,0.002391628,-0.234239474
1786198457,971284819,-0.060366449,0.076148856,9.731356704,0.000024371,0.000127836,0.000052285,0.972167194,0.004131436,0.002391392,-0.234239429
1786198457,976280194,-0.060366449,0.076148856,9.731356704,0.000035569,0.000142777,0.000047541,0.972167194,0.004131979,0.002391174,-0.234239385
1786198457,986262179,-0.067392783,0.067722826,9.725215958,-0.000083976,0.000089038,-0.000155735,0.972166836,0.004135437,0.002394128,-0.234240830
1786198457,991295877,-0.067392783,0.067722826,9.725215958,-0.000089156,0.000081874,-0.000147362,0.972166836,0.004135429,0.002394386,-0.234240994
1786198457,996269391,-0.075784058,0.068821546,9.723986873,-0.000087439,0.000072941,-0.000136078,0.972166777,0.004135575,0.002395034,-0.234241128
1786198458,6273649,-0.075784058,0.068821546,9.723986873,-0.000080818,0.000063194,-0.000121903,0.972166777,0.004135728,0.002395679,-0.234241247
1786198458,11283896,-0.075784058,0.068821546,9.723986873,-0.000069344,0.000052602,-0.000106794,0.972166717,0.004135894,0.002396323,-0.234241337
1786198458,16298514,-0.075784058,0.068821546,9.723986873,-0.000055025,0.000041091,-0.000093686,0.972166717,0.004136077,0.002396964,-0.234241426
1786198458,21309616,-0.075784058,0.068821546,9.723986873,-0.000039835,0.000029613,-0.000082575,0.972166717,0.004136277,0.002397604,-0.234241500
1786198458,26266632,-0.068591965,0.064051131,9.731164915,-0.000005309,-0.000022280,-0.000179624,0.972166181,0.004135775,0.002403260,-0.234243423
1786198458,31275171,-0.066147015,0.064143069,9.725177366,-0.000027586,-0.000023390,-0.000178006,0.972166121,0.004135603,0.002403381,-0.234243602
1786198458,36263760,-0.066147015,0.064143069,9.725177366,-0.000049751,-0.000024494,-0.000176395,0.972166121,0.004135411,0.002403504,-0.234243795
1786198458,46258877,-0.066147015,0.064143069,9.725177366,-0.000064989,-0.000027470,-0.000175723,0.972166061,0.004135205,0.002403626,-0.234243959
1786198458,51274877,-0.066147015,0.064143069,9.725177366,-0.000075310,-0.000030391,-0.000175974,0.972166002,0.004134990,0.002403746,-0.234244123
1786198458,56282069,-0.066147015,0.064143069,9.725177366,-0.000083662,-0.000034300,-0.000179131,0.972166002,0.004134767,0.002403864,-0.234244317
1786198458,61308818,-0.067454224,0.070084014,9.728845909,-0.000087114,-0.000039120,-0.000183207,0.972165942,0.004134865,0.002403979,-0.234244496
1786198458,71265633,-0.066330042,0.074882367,9.730110077,-0.000007954,0.000164453,-0.000086864,0.972165406,0.004139924,0.002405013,-0.234246537
1786198458,76301309,-0.066330042,0.074882367,9.730110077,-0.000000918,0.000161990,-0.000074743,0.972165406,0.004140422,0.002405179,-0.234246597
1786198458,81287202,-0.066330042,0.074882367,9.730110077,0.000004187,0.000157592,-0.000061762,0.972165406,0.004140927,0.002405339,-0.234246641
1786198458,86289055,-0.066330042,0.074882367,9.730110077,0.000006420,0.000149299,-0.000048939,0.972165406,0.004141437,0.002405491,-0.234246671
1786198458,91285451,-0.066330042,0.074882367,9.730110077,0.000006688,0.000140017,-0.000038158,0.972165406,0.004141951,0.002405634,-0.234246686
1786198458,96296956,-0.067502117,0.073679778,9.728889179,0.000007010,0.000125891,-0.000029450,0.972165406,0.004142403,0.002405849,-0.234246701
1786198458,101297992,-0.067502117,0.073679778,9.728889179,0.000006392,0.000109883,-0.000020825,0.972165406,0.004142857,0.002406050,-0.234246701
1786198458,111265871,-0.060264543,0.067746745,9.732454811,0.000031790,-0.000195352,0.000146515,0.972165704,0.004145299,0.002403985,-0.234245434
1786198458,116280088,-0.060264543,0.067746745,9.732454811,0.000034456,-0.000192472,0.000141961,0.972165704,0.004145246,0.002403556,-0.234245285
1786198458,121263882,-0.060264543,0.067746745,9.732454811,0.000036047,-0.000186761,0.000134555,0.972165763,0.004145197,0.002403132,-0.234245151
1786198458,131255015,-0.060264543,0.067746745,9.732454811,0.000035643,-0.000180167,0.000125240,0.972165763,0.004145148,0.002402712,-0.234245032
1786198458,136247749,-0.061442739,0.067754767,9.730046927,0.000033313,-0.000173611,0.000116921,0.972165823,0.004145118,0.002402372,-0.234244928
1786198458,141218117,-0.061442739,0.067754767,9.730046927,0.000029991,-0.000165158,0.000108665,0.972165823,0.004145086,0.002402041,-0.234244823
1786198458,146282139,-0.061442739,0.067754767,9.730046927,0.000026642,-0.000155814,0.000098524,0.972165823,0.004145053,0.002401717,-0.234244734
1786198458,156276291,-0.063735295,0.062976440,9.725175027,-0.000115331,0.000093216,0.000055594,0.972166061,0.004142893,0.002400368,-0.234243914
1786198458,161293513,-0.063735295,0.062976440,9.725175027,-0.000129719,0.000101971,0.000038818,0.972166061,0.004142559,0.002400525,-0.234243870
1786198458,166302003,-0.063735295,0.062976440,9.725175027,-0.000144091,0.000110611,0.000018243,0.972166061,0.004142214,0.002400693,-0.234243855
1786198458,171280820,-0.070970457,0.066476310,9.725182044,-0.000155478,0.000119242,-0.000002198,0.972166061,0.004142127,0.002401196,-0.234243855
1786198458,176253596,-0.070970457,0.066476310,9.725182044,-0.000159950,0.000126007,-0.000020556,0.972166061,0.004142036,0.002401701,-0.234243870
1786198458,181285087,-0.070970457,0.066476310,9.725182044,-0.000160416,0.000131923,-0.000032974,0.972166061,0.004141945,0.002402208,-0.234243900
1786198458,186254077,-0.070970457,0.066476310,9.725182044,-0.000156954,0.000137911,-0.000042376,0.972166061,0.004141860,0.002402717,-0.234243944
1786198458,196254437,-0.068638560,0.071302620,9.725253380,-0.000092886,-0.000029783,-0.000007457,0.972165883,0.004142333,0.002409801,-0.234244615
1786198458,201262805,-0.068638560,0.071302620,9.725253380,-0.000082818,-0.000072057,0.000001693,0.972165883,0.004142507,0.002409928,-0.234244615
1786198458,206260394,-0.065016703,0.067730811,9.727628519,-0.000078638,-0.000115196,0.000008780,0.972165883,0.004142431,0.002409861,-0.234244600
1786198458,216256686,-0.065016703,0.067730811,9.727628519,-0.000079439,-0.000155339,0.000011943,0.972165883,0.004142344,0.002409754,-0.234244585
1786198458,221256300,-0.065016703,0.067730811,9.727628519,-0.000082302,-0.000190505,0.000012237,0.972165883,0.004142246,0.002409613,-0.234244570
1786198458,226257557,-0.065016703,0.067730811,9.727628519,-0.000085307,-0.000218756,0.000009727,0.972165883,0.004142138,0.002409445,-0.234244555
1786198458,231259568,-0.065016703,0.067730811,9.727628519,-0.000086506,-0.000237118,0.000008376,0.972165883,0.004142025,0.002409260,-0.234244555
1786198458,241288949,-0.060292756,0.071366500,9.730097213,-0.000028222,-0.000145619,-0.000013070,0.972165823,0.004139652,0.002402156,-0.234244779
1786198458,246288317,-0.061436617,0.066544201,9.731232743,-0.000021308,-0.000135909,-0.000004058,0.972165883,0.004139505,0.002401862,-0.234244794
1786198458,251306294,-0.061436617,0.066544201,9.731232743,-0.000012520,-0.000124283,0.000004961,0.972165883,0.004139368,0.002401576,-0.234244794
1786198458,256315193,-0.061436617,0.066544201,9.731232743,-0.000001847,-0.000112710,0.000012984,0.972165883,0.004139243,0.002401297,-0.234244779
1786198458,261315306,-0.061436617,0.066544201,9.731232743,0.000008731,-0.000101250,0.000018055,0.972165883,0.004139131,0.002401026,-0.234244764
1786198458,266305439,-0.061436617,0.066544201,9.731232743,0.000020150,-0.000086960,0.000021217,0.972165883,0.004139034,0.002400768,-0.234244749
1786198458,271307980,-0.062704476,0.072533130,9.730099552,0.000030464,-0.000069877,0.000022458,0.972165883,0.004139345,0.002400517,-0.234244719
1786198458,281341230,-0.067444394,0.070096010,9.727646061,0.000089578,0.000089084,-0.000078685,0.972165763,0.004144066,0.002400538,-0.234245181
1786198458,286312912,-0.067444394,0.070096010,9.727646061,0.000090172,0.000087752,-0.000074414,0.972165763,0.004144358,0.002400739,-0.234245256
1786198458,291316198,-0.067444394,0.070096010,9.727646061,0.000092728,0.000083502,-0.000072133,0.972165704,0.004144653,0.002400935,-0.234245315
1786198458,296307473,-0.067444394,0.070096010,9.727646061,0.000095274,0.000078284,-0.000070850,0.972165704,0.004144948,0.002401125,-0.234245390
1786198458,301321018,-0.067444394,0.070096010,9.727646061,0.000097815,0.000070126,-0.000072531,0.972165704,0.004145245,0.002401307,-0.234245464
1786198458,306311016,-0.072283796,0.073627847,9.727664772,0.000096443,0.000062933,-0.000074229,0.972165644,0.004145797,0.002401702,-0.234245524
1786198458,311315041,-0.072283796,0.073627847,9.727664772,0.000090211,0.000054710,-0.000077927,0.972165644,0.004146344,0.002402092,-0.234245598
1786198458,321304576,-0.055501246,0.071430436,9.730122941,0.000044607,-0.000044935,-0.000018507,0.972165465,0.004152989,0.002405121,-0.234246269
1786198458,326321044,-0.055501246,0.071430436,9.730122941,0.000050378,-0.000050373,-0.000013593,0.972165465,0.004153131,0.002404446,-0.234246269
1786198458,331310430,-0.055501246,0.071430436,9.730122941,0.000052215,-0.000052882,-0.000006758,0.972165465,0.004153273,0.002403767,-0.234246254
1786198458,341323079,-0.055501246,0.071430436,9.730122941,0.000052059,-0.000050495,0.000003012,0.972165465,0.004153416,0.002403088,-0.234246239
1786198458,346314803,-0.051937130,0.071442395,9.733742368,0.000048955,-0.000045223,0.000013721,0.972165465,0.004153507,0.002402119,-0.234246194
1786198458,351272396,-0.051937130,0.071442395,9.733742368,0.000040992,-0.000038078,0.000025328,0.972165465,0.004153592,0.002401157,-0.234246135
1786198458,356265760,-0.051937130,0.071442395,9.733742368,0.000031083,-0.000030056,0.000034929,0.972165525,0.004153668,0.002400201,-0.234246090
1786198458,366277356,-0.062579181,0.065377609,9.726411129,0.000037626,0.000104290,0.000105344,0.972165763,0.004152938,0.002393570,-0.234244972
1786198458,371278640,-0.062579181,0.065377609,9.726411129,0.000045534,0.000100325,0.000123278,0.972165823,0.004152868,0.002393601,-0.234244868
1786198458,376283595,-0.062579181,0.065377609,9.726411129,0.000051527,0.000092474,0.000141040,0.972165883,0.004152804,0.002393623,-0.234244734
1786198458,381278256,-0.072172050,0.065237760,9.727561861,0.000058466,0.000082696,0.000156751,0.972165883,0.004152855,0.002394138,-0.234244585
1786198458,386251618,-0.072172050,0.065237760,9.727561861,0.000064403,0.000071967,0.000171387,0.972165942,0.004152909,0.002394638,-0.234244436
1786198458,391268145,-0.072172050,0.065237760,9.727561861,0.000069302,0.000059247,0.000181056,0.972165942,0.004152966,0.002395123,-0.234244257
1786198458,396253135,-0.072172050,0.065237760,9.727561861,0.000074185,0.000043624,0.000187717,0.972166002,0.004153023,0.002395594,-0.234244093
1786198458,406293599,-0.067412462,0.067698834,9.727616825,-0.000025055,-0.000112924,0.000149687,0.972166598,0.004153516,0.002398478,-0.234241635
1786198458,411264698,-0.067412462,0.067698834,9.727616825,-0.000033809,-0.000106695,0.000146027,0.972166598,0.004153501,0.002398546,-0.234241471
1786198458,416261694,-0.065036382,0.067706820,9.730028216,-0.000038693,-0.000099535,0.000139532,0.972166657,0.004153454,0.002398497,-0.234241337
1786198458,426276772,-0.065036382,0.067706820,9.730028216,-0.000041681,-0.000092478,0.000128235,0.972166657,0.004153405,0.002398457,-0.234241202
1786198458,431280550,-0.065036382,0.067706820,9.730028216,-0.000040796,-0.000085446,0.000115095,0.972166717,0.004153359,0.002398423,-0.234241113
1786198458,436285800,-0.065036382,0.067706820,9.730028216,-0.000038013,-0.000079470,0.000098142,0.972166717,0.004153318,0.002398396,-0.234241024
1786198458,441275499,-0.065036382,0.067706820,9.730028216,-0.000035282,-0.000074566,0.000077375,0.972166717,0.004153280,0.002398374,-0.234240949
1786198458,446312858,-0.066137176,0.064155065,9.723977517,-0.000076376,0.000035635,0.000026123,0.972166777,0.004151706,0.002398717,-0.234240785
1786198458,451284125,-0.060209232,0.066596159,9.727639044,-0.000077066,0.000042258,0.000027062,0.972166777,0.004151526,0.002398554,-0.234240755
1786198458,456280067,-0.060209232,0.066596159,9.727639044,-0.000073848,0.000045946,0.000026048,0.972166777,0.004151351,0.002398394,-0.234240726
1786198458,466285139,-0.060209232,0.066596159,9.727639044,-0.000066728,0.000047721,0.000025049,0.972166836,0.004151183,0.002398233,-0.234240711
1786198458,471285449,-0.060209232,0.066596159,9.727639044,-0.000055722,0.000045615,0.000022093,0.972166836,0.004151024,0.002398066,-0.234240696
1786198458,476279352,-0.060209232,0.066596159,9.727639044,-0.000040856,0.000042614,0.000020147,0.972166836,0.004150877,0.002397889,-0.234240681
1786198458,481293992,-0.066201029,0.068949399,9.724035990,-0.000023141,0.000040669,0.000020198,0.972166836,0.004150968,0.002398024,-0.234240666
1786198458,491254465,-0.066223121,0.071358570,9.722866547,0.000002428,-0.000011907,-0.000070306,0.972166777,0.004154354,0.002398908,-0.234240636
1786198458,496245408,-0.066223121,0.071358570,9.722866547,-0.000001194,-0.000036343,-0.000080091,0.972166777,0.004154569,0.002398929,-0.234240711
1786198458,501257828,-0.066223121,0.071358570,9.722866547,-0.000001877,-0.000058626,-0.000086853,0.972166777,0.004154773,0.002398927,-0.234240800
1786198458,506256928,-0.066223121,0.071358570,9.722866547,0.000001389,-0.000082655,-0.000091632,0.972166717,0.004154971,0.002398901,-0.234240875
1786198458,511276954,-0.066223121,0.071358570,9.722866547,0.000006545,-0.000103611,-0.000095348,0.972166717,0.004155166,0.002398852,-0.234240964
1786198458,516278513,-0.066169098,0.066552241,9.724006754,0.000009717,-0.000123515,-0.000099050,0.972166717,0.004155113,0.002398839,-0.234241053
1786198458,521272332,-0.066169098,0.066552241,9.724006754,0.000014792,-0.000140348,-0.000100726,0.972166657,0.004155062,0.002398807,-0.234241143
1786198458,531254907,-0.058927815,0.061841788,9.725185552,-0.000053364,-0.000121150,0.000034076,0.972166538,0.004151673,0.002396787,-0.234241873
1786198458,536265139,-0.058927815,0.061841788,9.725185552,-0.000047386,-0.000103754,0.000045879,0.972166538,0.004151229,0.002396489,-0.234241828
1786198458,541256300,-0.058927815,0.061841788,9.725185552,-0.000038613,-0.000084542,0.000053802,0.972166538,0.004150794,0.002396205,-0.234241784
1786198458,551255182,-0.058927815,0.061841788,9.725185552,-0.000026976,-0.000068376,0.000057786,0.972166598,0.004150370,0.002395930,-0.234241739
1786198458,556303348,-0.059023599,0.069033297,9.725273260,-0.000012524,-0.000053299,0.000057883,0.972166598,0.004150358,0.002395572,-0.234241679
1786198458,561268287,-0.059023599,0.069033297,9.725273260,0.000004789,-0.000040222,0.000057008,0.972166598,0.004150365,0.002395219,-0.234241620
1786198458,566293624,-0.059023599,0.069033297,9.725273260,0.000020087,-0.000027215,0.000057088,0.972166598,0.004150390,0.002394876,-0.234241560
1786198458,576283485,-0.066236670,0.070123995,9.726450890,0.000124583,0.000104086,-0.000032442,0.972166657,0.004152167,0.002395117,-0.234241515
1786198458,581284200,-0.066236670,0.070123995,9.726450890,0.000137453,0.000105580,-0.000036960,0.972166657,0.004152481,0.002395261,-0.234241545
1786198458,586283577,-0.066236670,0.070123995,9.726450890,0.000146426,0.000103118,-0.000042528,0.972166598,0.004152801,0.002395399,-0.234241575
1786198458,591303412,-0.067422293,0.067686838,9.728816673,0.000150592,0.000096764,-0.000046241,0.972166598,0.004153014,0.002395629,-0.234241620
1786198458,596297144,-0.067422293,0.067686838,9.728816673,0.000150931,0.000087519,-0.000048082,0.972166598,0.004153225,0.002395851,-0.234241664
1786198458,601295957,-0.067422293,0.067686838,9.728816673,0.000145522,0.000074386,-0.000049066,0.972166598,0.004153427,0.002396063,-0.234241709
1786198458,606299057,-0.067422293,0.067686838,9.728816673,0.000134330,0.000060278,-0.000050121,0.972166598,0.004153616,0.002396266,-0.234241754
1786198458,616314564,-0.061480800,0.071362526,9.728891518,-0.000124875,-0.000078087,0.000038703,0.972166538,0.004155708,0.002396410,-0.234241888
1786198458,621289379,-0.061480800,0.071362526,9.728891518,-0.000133924,-0.000075781,0.000043292,0.972166538,0.004155727,0.002396164,-0.234241828
1786198458,626283644,-0.061507898,0.068893375,9.736062543,-0.000143955,-0.000073571,0.000043965,0.972166538,0.004155600,0.002395927,-0.234241784
1786198458,636289928,-0.061507898,0.068893375,9.736062543,-0.000154021,-0.000070492,0.000039796,0.972166538,0.004155465,0.002395697,-0.234241739
1786198458,641302319,-0.061507898,0.068893375,9.736062543,-0.000162172,-0.000064530,0.000033775,0.972166538,0.004155323,0.002395474,-0.234241709
1786198458,646299783,-0.061507898,0.068893375,9.736062543,-0.000169386,-0.000056700,0.000024913,0.972166538,0.004155177,0.002395259,-0.234241679
1786198458,651297450,-0.061507898,0.068893375,9.736062543,-0.000172729,-0.000045949,0.000016183,0.972166538,0.004155030,0.002395054,-0.234241664
1786198458,661299977,-0.051887940,0.071502375,9.727741955,-0.000105609,0.000107554,-0.000135541,0.972166359,0.004152399,0.002387752,-0.234242603
1786198458,666302490,-0.056661068,0.067806688,9.731272504,-0.000103146,0.000114969,-0.000125983,0.972166359,0.004152234,0.002387477,-0.234242707
1786198458,671368990,-0.056661068,0.067806688,9.731272504,-0.000098754,0.000122370,-0.000116452,0.972166300,0.004152074,0.002387207,-0.234242797
1786198458,676266467,-0.056661068,0.067806688,9.731272504,-0.000093487,0.000131633,-0.000109840,0.972166300,0.004151921,0.002386944,-0.234242886
1786198458,681254047,-0.056661068,0.067806688,9.731272504,-0.000090230,0.000140771,-0.000106193,0.972166240,0.004151774,0.002386691,-0.234242961
1786198458,686285207,-0.056661068,0.067806688,9.731272504,-0.000087050,0.000151768,-0.000104474,0.972166240,0.004151633,0.002386449,-0.234243050
1786198458,691277797,-0.062620952,0.067762770,9.727641383,-0.000083884,0.000161722,-0.000103750,0.972166240,0.004151577,0.002386551,-0.234243155
1786198458,701277929,-0.066285859,0.070064015,9.732452472,-0.000003144,-0.000004512,-0.000009089,0.972166002,0.004152017,0.002387486,-0.234244004
1786198458,706257668,-0.066285859,0.070064015,9.732452472,0.000002252,-0.000024579,0.000003298,0.972166002,0.004152218,0.002387574,-0.234244004
1786198458,711300348,-0.066285859,0.070064015,9.732452472,0.000007664,-0.000044490,0.000018535,0.972166002,0.004152413,0.002387638,-0.234243989
1786198458,716251557,-0.066285859,0.070064015,9.732452472,0.000010132,-0.000063348,0.000034652,0.972166002,0.004152599,0.002387680,-0.234243959
1786198458,721254287,-0.066285859,0.070064015,9.732452472,0.000012558,-0.000081160,0.000049733,0.972166061,0.004152779,0.002387701,-0.234243929
1786198458,726309808,-0.066266180,0.070088007,9.730051605,0.000015891,-0.000094969,0.000065782,0.972166061,0.004152947,0.002387699,-0.234243870
1786198458,731274147,-0.066266180,0.070088007,9.730051605,0.000019110,-0.000103875,0.000080858,0.972166061,0.004153112,0.002387686,-0.234243795
1786198458,741258310,-0.058991677,0.066636140,9.725244024,0.000152717,0.000101978,0.000090852,0.972166419,0.004155815,0.002386719,-0.234242231
1786198458,746300507,-0.058991677,0.066636140,9.725244024,0.000154318,0.000119636,0.000074224,0.972166419,0.004155881,0.002386564,-0.234242156
1786198458,751291789,-0.058991677,0.066636140,9.725244024,0.000148130,0.000137094,0.000056625,0.972166479,0.004155944,0.002386427,-0.234242111
1786198458,761329401,-0.058991677,0.066636140,9.725244024,0.000135161,0.000154365,0.000038074,0.972166479,0.004155998,0.002386308,-0.234242067
1786198458,766295410,-0.057823303,0.066616122,9.728851756,0.000118373,0.000171503,0.000019574,0.972166479,0.004156012,0.002386126,-0.234242037
1786198458,771326379,-0.057823303,0.066616122,9.728851756,0.000100742,0.000187610,0.000003082,0.972166479,0.004156011,0.002385961,-0.234242022
1786198458,776309264,-0.057823303,0.066616122,9.728851756,0.000083218,0.000201676,-0.000014329,0.972166538,0.004155997,0.002385816,-0.234242037
1786198458,786269121,-0.067412462,0.067698834,9.727616825,-0.000056608,0.000109455,-0.000025946,0.972166419,0.004156737,0.002387041,-0.234242246
1786198458,791269528,-0.067412462,0.067698834,9.727616825,-0.000060213,0.000094962,-0.000042576,0.972166419,0.004156743,0.002387333,-0.234242290
1786198458,796278793,-0.067412462,0.067698834,9.727616825,-0.000062861,0.000082494,-0.000059082,0.972166419,0.004156743,0.002387614,-0.234242350
1786198458,801280776,-0.061383718,0.067826742,9.722846666,-0.000061596,0.000069165,-0.000075480,0.972166419,0.004156672,0.002387559,-0.234242424
1786198458,806288172,-0.061383718,0.067826742,9.722846666,-0.000058352,0.000054991,-0.000089850,0.972166359,0.004156602,0.002387489,-0.234242499
1786198458,811252644,-0.061383718,0.067826742,9.722846666,-0.000055065,0.000039973,-0.000101252,0.972166300,0.004156530,0.002387403,-0.234242588
1786198458,816282171,-0.061383718,0.067826742,9.722846666,-0.000050722,0.000023191,-0.000107764,0.972166300,0.004156459,0.002387299,-0.234242693
1786198458,826257821,-0.062622250,0.064107045,9.733597357,-0.000035028,-0.000183274,0.000032041,0.972166181,0.004154222,0.002386369,-0.234243229
1786198458,831290325,-0.062622250,0.064107045,9.733597357,-0.000005720,-0.000182996,0.000031200,0.972166181,0.004153923,0.002386154,-0.234243199
1786198458,836254494,-0.057830731,0.064170963,9.733621915,0.000031144,-0.000178744,0.000030506,0.972166240,0.004153598,0.002385638,-0.234243169
1786198458,846282992,-0.057830731,0.064170963,9.733621915,0.000068713,-0.000169648,0.000029905,0.972166240,0.004153318,0.002385130,-0.234243125
1786198458,851283315,-0.057830731,0.064170963,9.733621915,0.000101202,-0.000157726,0.000030272,0.972166240,0.004153077,0.002384631,-0.234243080
1786198458,856270670,-0.057830731,0.064170963,9.733621915,0.000129585,-0.000144005,0.000028687,0.972166300,0.004152869,0.002384142,-0.234243050
1786198458,861275574,-0.057830731,0.064170963,9.733621915,0.000149091,-0.000132435,0.000025045,0.972166300,0.004152684,0.002383661,-0.234243006
1786198458,866271411,-0.067477613,0.068837443,9.733631271,-0.000061963,0.000091042,0.000051762,0.972166240,0.004155809,0.002382254,-0.234242931
1786198458,871264406,-0.071038029,0.070048063,9.727627349,-0.000077346,0.000107066,0.000060340,0.972166300,0.004155976,0.002382728,-0.234242901
1786198458,876271525,-0.071038029,0.070048063,9.727627349,-0.000086870,0.000124013,0.000067011,0.972166300,0.004156133,0.002383213,-0.234242857
1786198458,886249837,-0.071038029,0.070048063,9.727627349,-0.000093460,0.000140874,0.000071737,0.972166300,0.004156284,0.002383710,-0.234242797
1786198458,891251646,-0.071038029,0.070048063,9.727627349,-0.000093262,0.000157678,0.000073600,0.972166300,0.004156436,0.002384219,-0.234242737
1786198458,896266239,-0.071038029,0.070048063,9.727627349,-0.000089132,0.000171533,0.000075447,0.972166300,0.004156595,0.002384737,-0.234242678
1786198458,901257403,-0.069869654,0.070028064,9.731232743,-0.000083061,0.000183382,0.000076304,0.972166359,0.004156758,0.002385223,-0.234242633
1786198458,911255259,-0.063687402,0.059380677,9.725130588,0.000088889,-0.000082552,-0.000002175,0.972166479,0.004156293,0.002391705,-0.234242111
1786198458,916281833,-0.063687402,0.059380677,9.725130588,0.000091613,-0.000104594,-0.000011227,0.972166479,0.004155913,0.002391663,-0.234242126
1786198458,921299390,-0.063687402,0.059380677,9.725130588,0.000094331,-0.000124529,-0.000017292,0.972166479,0.004155540,0.002391599,-0.234242141
1786198458,926261706,-0.063687402,0.059380677,9.725130588,0.000098013,-0.000141368,-0.000019386,0.972166479,0.004155173,0.002391516,-0.234242156
1786198458,931282321,-0.063687402,0.059380677,9.725130588,0.000102604,-0.000152215,-0.000017484,0.972166479,0.004154810,0.002391422,-0.234242171
1786198458,936281854,-0.057846701,0.065369550,9.733637118,0.000107105,-0.000159124,-0.000015529,0.972166479,0.004154644,0.002390895,-0.234242186
1786198458,941261927,-0.057846701,0.065369550,9.733637118,0.000115400,-0.000161081,-0.000012495,0.972166479,0.004154486,0.002390367,-0.234242201
1786198458,951271897,-0.061410816,0.065357609,9.730017691,0.000056160,-0.000033303,-0.000058400,0.972166479,0.004152674,0.002382974,-0.234242454
1786198458,956274236,-0.061410816,0.065357609,9.730017691,0.000045566,-0.000010230,-0.000072396,0.972166419,0.004152532,0.002382828,-0.234242514
1786198458,961271218,-0.061410816,0.065357609,9.730017691,0.000033083,0.000012704,-0.000086342,0.972166419,0.004152385,0.002382708,-0.234242603
1786198458,971276684,-0.061410816,0.065357609,9.730017691,0.000020756,0.000031677,-0.000098340,0.972166419,0.004152232,0.002382611,-0.234242693
1786198458,976264908,-0.058997798,0.067846705,9.724059379,0.000007621,0.000048693,-0.000105466,0.972166359,0.004152196,0.002382391,-0.234242782
1786198458,981272045,-0.058997798,0.067846705,9.724059379,-0.000001505,0.000064755,-0.000109619,0.972166300,0.004152157,0.002382192,-0.234242871
1786198458,986264963,-0.058997798,0.067846705,9.724059379,-0.000007602,0.000079873,-0.000109854,0.972166300,0.004152115,0.002382012,-0.234242976
1786198458,996284373,-0.062569342,0.065389605,9.725211280,0.000042136,0.000041509,0.000056367,0.972166240,0.004152955,0.002381725,-0.234243244
1786198459,1260737,-0.062569342,0.065389605,9.725211280,0.000048131,0.000024009,0.000061689,0.972166240,0.004152862,0.002381691,-0.234243184
1786198459,6290228,-0.062569342,0.065389605,9.725211280,0.000052163,0.000008568,0.000069907,0.972166240,0.004152770,0.002381640,-0.234243110
1786198459,11295794,-0.058979425,0.064214972,9.727615655,0.000054216,-0.000005847,0.000078081,0.972166300,0.004152549,0.002381381,-0.234243050
1786198459,16267306,-0.058979425,0.064214972,9.727615655,0.000053345,-0.000020226,0.000086182,0.972166300,0.004152329,0.002381111,-0.234242961
1786198459,21261675,-0.058979425,0.064214972,9.727615655,0.000052499,-0.000036492,0.000093241,0.972166300,0.004152109,0.002380829,-0.234242871
1786198459,26284985,-0.058979425,0.064214972,9.727615655,0.000049717,-0.000053690,0.000099258,0.972166359,0.004151885,0.002380535,-0.234242797
1786198459,36258140,-0.067495986,0.072469194,9.730074994,-0.000037985,-0.000101387,0.000038811,0.972166598,0.004153459,0.002379351,-0.234241888
1786198459,41259313,-0.067495986,0.072469194,9.730074994,-0.000039163,-0.000082558,0.000033079,0.972166598,0.004153741,0.002379426,-0.234241858
1786198459,46261866,-0.066192487,0.065305670,9.728793284,-0.000040332,-0.000064812,0.000026388,0.972166598,0.004153574,0.002379542,-0.234241828
1786198459,56266573,-0.066192487,0.065305670,9.728793284,-0.000042433,-0.000049108,0.000019690,0.972166598,0.004153407,0.002379676,-0.234241813
1786198459,61292902,-0.066192487,0.065305670,9.728793284,-0.000040606,-0.000035378,0.000013035,0.972166598,0.004153243,0.002379825,-0.234241799
1786198459,66267001,-0.066192487,0.065305670,9.728793284,-0.000039683,-0.000024603,0.000008298,0.972166598,0.004153083,0.002379986,-0.234241784
1786198459,71265605,-0.066192487,0.065305670,9.728793284,-0.000036855,-0.000011917,0.000003635,0.972166598,0.004152926,0.002380162,-0.234241784
1786198459,81310543,-0.062608692,0.065341621,9.730011844,0.000060691,0.000104859,-0.000082122,0.972166479,0.004151484,0.002381199,-0.234242290
